="Table: IV regression with each share"
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)",="(13)",="(14)",="(15)",="(16)",="(17)",="(18)",="(19)",="(20)",="(21)",="(22)",="(23)",="(24)",="(25)",="(26)",="(27)",="(28)",="(29)"
="",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res",="p_t_res"
="immigration_res",="1.682",="0.988***",="2.108",="1.548***",="-0.962",="-0.768",="-2.796*",="1.777***",="2.857**",="0.069",="-5.607",="1.685***",="-2.161*",="0.756***",="-4.019",="-0.048",="-54.054",="0.449***",="0.016",="1.729",="-3.193",="-3.701",="0.931**",="-1.797**",="0.715",="1.214",="1.026***",="-3.344",="-0.371"
="",="(3.101)",="(0.364)",="(11.364)",="(0.304)",="(1.448)",="(1.627)",="(1.651)",="(0.502)",="(1.367)",="(0.163)",="(20.360)",="(0.560)",="(1.136)",="(0.270)",="(3.035)",="(0.419)",="(393.593)",="(0.141)",="(0.387)",="(4.227)",="(2.018)",="(12.644)",="(0.459)",="(0.899)",="(1.385)",="(2.798)",="(0.286)",="(3.436)",="(0.391)"
="_cons",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000",="-0.000"
="",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)"
="N",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000"
="cdf",="0.482",="13.892",="0.240",="65.149",="1.877",="4.755",="0.394",="9.193",="6.279",="49.387",="0.298",="14.516",="0.222",="2.042",="0.295",="4.287",="0.005",="27.394",="26.388",="0.384",="5.737",="0.091",="12.717",="2.747",="1.005",="0.335",="24.103",="0.440",="65.863"
="arf",="0.489",="9.612",="0.045",="44.239",="0.362",="0.250",="6.451",="16.320",="12.479",="0.190",="0.564",="6.088",="2.796",="5.139",="4.020",="0.013",="19.390",="7.707",="0.002",="0.213",="3.401",="0.462",="4.613",="2.665",="0.175",="0.172",="9.002",="1.663",="0.820"
="arfp",="0.485",="0.002",="0.833",="0.000",="0.548",="0.617",="0.011",="0.000",="0.000",="0.663",="0.453",="0.014",="0.095",="0.024",="0.045",="0.909",="0.000",="0.006",="0.968",="0.645",="0.066",="0.497",="0.032",="0.103",="0.676",="0.678",="0.003",="0.198",="0.365"
="widstat",="0.818",="46.046",="0.180",="25.200",="29.850",="1.799",="5.526",="18.251",="6.260",="47.964",="0.107",="18.960",="1.426",="48.843",="4.311",="20.783",="0.019",="59.343",="12.358",="2.099",="19.984",="0.154",="21.646",="15.173",="2.901",="0.659",="21.732",="3.043",="21.875"
="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
="Table: IV regression with each share"
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)",="(13)",="(14)",="(15)",="(16)",="(17)",="(18)",="(19)",="(20)",="(21)",="(22)",="(23)",="(24)",="(25)",="(26)",="(27)",="(28)",="(29)"
="",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res",="immigration_res"
="bb1",="-0.258",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="(0.286)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb2",="",="0.374***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="(0.055)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb3",="",="",="-0.298",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="(0.704)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb4",="",="",="",="11.698***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="(2.330)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb5",="",="",="",="",="-0.417***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="(0.076)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb6",="",="",="",="",="",="0.097",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(0.072)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb7",="",="",="",="",="",="",="0.188**",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="(0.080)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb8",="",="",="",="",="",="",="",="1.353***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(0.317)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb9",="",="",="",="",="",="",="",="",="0.888**",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="(0.355)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb10",="",="",="",="",="",="",="",="",="",="0.583***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(0.084)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb11",="",="",="",="",="",="",="",="",="",="",="0.115",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="(0.352)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb12",="",="",="",="",="",="",="",="",="",="",="",="1.646***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="(0.378)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb13",="",="",="",="",="",="",="",="",="",="",="",="",="-0.394",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.330)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb14",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.159***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.023)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb15",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.344**",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.166)",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb16",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.695***",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.152)",="",="",="",="",="",="",="",="",="",="",="",="",=""
="bb17",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.059",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.432)",="",="",="",="",="",="",="",="",="",="",="",=""
="bb18",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.702***",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.221)",="",="",="",="",="",="",="",="",="",="",=""
="bb19",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.911***",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.259)",="",="",="",="",="",="",="",="",="",=""
="bb20",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.213",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.147)",="",="",="",="",="",="",="",="",=""
="bb21",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.102***",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.023)",="",="",="",="",="",="",="",=""
="bb22",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.038",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.096)",="",="",="",="",="",="",=""
="bb23",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.794***",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.386)",="",="",="",="",="",=""
="bb24",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.703***",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.181)",="",="",="",="",=""
="bb25",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.398*",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.233)",="",="",="",=""
="bb26",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.078",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.096)",="",="",=""
="bb27",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.868***",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.186)",="",=""
="bb28",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.100*",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.058)",=""
="bb29",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.097***"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.021)"
="_cons",="0.000",="-0.001***",="-0.000",="-0.002***",="0.000***",="-0.000",="0.000**",="-0.001***",="-0.001***",="-0.003***",="-0.000",="-0.001***",="0.000",="0.001***",="-0.000**",="-0.000***",="-0.000",="-0.002***",="-0.002***",="-0.000",="-0.001***",="-0.000",="0.001***",="-0.000***",="-0.000*",="0.000",="-0.001***",="-0.000*",="-0.004***"
="",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.000)",="(0.001)"
="N",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000",="2480.000"
="cdf",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="arf",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="arfp",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
